	log2FoldChange	padj	external_gene_name	Description
ENSG00000256073	1.48539471690938	0.0134099728318293	URB1-AS1	URB1 antisense RNA 1 (head to head)
ENSG00000267774	-5.404608033999	0.0134099728318293		
ENSG00000269825	-1.99147243865134	0.0134099728318293		
ENSG00000158825	-1.17284930446486	0.0134794373348573	CDA	cytidine deaminase
ENSG00000248323	-1.11717948271434	0.013560725012594	LUCAT1	lung cancer associated transcript 1
ENSG00000233871	-2.89231619396088	0.0135854129146084		
ENSG00000270164	2.57186596319024	0.0137514548238406		
ENSG00000171462	-1.59745587075183	0.0137538538669289	DLK2	delta like non-canonical Notch ligand 2
ENSG00000267016	4.66693690295704	0.0137557457778088		
ENSG00000134240	3.42679302802126	0.0138680079790044	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2
ENSG00000157335	2.92766563307673	0.0138796474916209	CLEC18C	C-type lectin domain family 18 member C
ENSG00000188316	3.05889733782868	0.0140902977925217	ENO4	enolase 4
ENSG00000135636	-2.08291863085796	0.0142305712712638	DYSF	dysferlin
ENSG00000251537	-2.30450953532546	0.0142461808654785		novel tripartite motif-containing 16 (TRIM16) and CMT1A duplicated region transcript 1 (CDRT1) protein
ENSG00000163661	-1.63785125888772	0.0142712531914157	PTX3	pentraxin 3
ENSG00000144134	1.02089880566845	0.0143703607585362	RABL2A	RAB, member of RAS oncogene family like 2A
ENSG00000165606	-2.43169948795024	0.0143976601107265	DRGX	dorsal root ganglia homeobox
ENSG00000168675	1.14370717717107	0.0145029765268584	LDLRAD4	low density lipoprotein receptor class A domain containing 4
ENSG00000163364	-1.05022293025424	0.0145078680233332	LINC01116	long intergenic non-protein coding RNA 1116
ENSG00000152284	-1.25256043489332	0.0145316139516859	TCF7L1	transcription factor 7 like 1
ENSG00000053524	-1.18771119790204	0.0146238567681756	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
ENSG00000283199	1.35198586375403	0.0146989434717808		
ENSG00000284048	5.28999340359693	0.0147907581986357		
ENSG00000204767	-2.47296145441403	0.0149899065259146	INSYN2B	inhibitory synaptic factor family member 2B
ENSG00000235703	3.40653038059632	0.0151354111891992	EOLA2-DT	EOLA2 divergent transcript
ENSG00000249592	1.1562184813211	0.0151656766731005	PCGF3-AS1	PCGF3 antisense RNA 1
ENSG00000242808	3.8412160281127	0.0152134705437021	SOX2-OT	SOX2 overlapping transcript
ENSG00000168306	1.93163938465363	0.0154493596323495	ACOX2	acyl-CoA oxidase 2
ENSG00000214021	1.11901542845593	0.0155016756031505	TTLL3	tubulin tyrosine ligase like 3
ENSG00000254402	1.8928460839885	0.0155177565260597	LRRC24	leucine rich repeat containing 24
ENSG00000289189	1.62098850275855	0.0157082722209976		novel transcript, sense intronic to AHR
ENSG00000143847	2.1907607973635	0.0157383584784108	PPFIA4	PTPRF interacting protein alpha 4
ENSG00000198944	1.03056551117635	0.0158611683437791	SOWAHA	sosondowah ankyrin repeat domain family member A
ENSG00000288047	2.68609966332122	0.0158611683437791		
ENSG00000232656	1.80558822014018	0.0158786818728787	IDI2-AS1	IDI2 antisense RNA 1
ENSG00000262528	2.98588237115359	0.016034316834042		novel transcript, antisense to WDR90
ENSG00000281091	3.12989343408256	0.0161154178707791		
ENSG00000165072	-1.63221535529724	0.0161846565091781		
ENSG00000253304	-1.36992542106953	0.0162255590661871	TMEM200B	transmembrane protein 200B
ENSG00000105707	3.80550538246391	0.0163868969447472	HPN	hepsin
ENSG00000115386	4.58312286052353	0.0164738503479001	REG1A	regenerating family member 1 alpha
ENSG00000173557	-1.31043599013614	0.0166320202516794	CIMIP2C	ciliary microtubule inner protein 2C
ENSG00000278266	-2.35745879892161	0.0166320202516794		
ENSG00000177191	4.70660914806347	0.0167359154745317	B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
ENSG00000230358	5.2825784671166	0.0168242120821487	SPDYE21	speedy/RINGO cell cycle regulator family member E21
ENSG00000235257	1.1544625912076	0.0168765166940869		
ENSG00000258057	-1.87642619152897	0.0168765166940869	BCDIN3D-AS1	BCDIN3D antisense RNA 1
ENSG00000245293	1.78200876200573	0.0169603873843945	CYP2U1-AS1	CYP2U1 and SGMS2 antisense RNA 1
ENSG00000264207	1.19471717447515	0.0170301566857096		novel transcript, antisense HIST2H4A
ENSG00000184828	1.60232472044496	0.0172567302123976	ZBTB7C	zinc finger and BTB domain containing 7C
ENSG00000291065	1.04816165041796	0.0173135467203816		
ENSG00000255176	5.23137241701072	0.0173724941254585		
ENSG00000238142	1.05075474297283	0.017403957690516		
ENSG00000120337	-1.81874398776706	0.017421687545758	TNFSF18	TNF superfamily member 18
ENSG00000213139	1.60419318701539	0.0177589511220103	CRYGS	crystallin gamma S
ENSG00000137449	-1.18530426051713	0.0178441737886568	CPEB2	cytoplasmic polyadenylation element binding protein 2
ENSG00000289423	-3.35216345702067	0.0178821518610614		
ENSG00000175544	1.05930909862605	0.0179605529146844	CABP4	calcium binding protein 4
ENSG00000009724	1.61805524439215	0.0180030030430583	MASP2	MBL associated serine protease 2
ENSG00000273599	1.1595991601175	0.0180973126438011		novel transcript, antisense to CTBP2
ENSG00000274093	5.27410146052366	0.018119943440814		novel transcript, sense intronic to NFAT5
ENSG00000102057	1.96204590935629	0.0181335608104668	KCND1	potassium voltage-gated channel subfamily D member 1
ENSG00000137707	-2.48171231389038	0.0182476052553105	BTG4	BTG anti-proliferation factor 4
ENSG00000134744	1.42487492086998	0.0182494434907769	TUT4	terminal uridylyl transferase 4
ENSG00000105696	-1.4856294037014	0.0186701928968845	TMEM59L	transmembrane protein 59 like
ENSG00000183908	2.58298404952658	0.0188184750167096	LRRC55	leucine rich repeat containing 55
ENSG00000170011	-2.0855229585981	0.0188636595484064	MYRIP	myosin VIIA and Rab interacting protein
ENSG00000162551	3.12256911505802	0.0189952188268648	ALPL	alkaline phosphatase, biomineralization associated
ENSG00000166780	-1.14260052854372	0.0193655535063172		
ENSG00000243819	3.12359700351885	0.0193814150805362	RN7SL832P	RNA, 7SL, cytoplasmic 832, pseudogene
ENSG00000100100	-1.8267140805674	0.0193888835367809	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
ENSG00000148516	-1.65703048112805	0.0193888835367809	ZEB1	zinc finger E-box binding homeobox 1
ENSG00000147041	1.19587526046	0.0196241205510836	SYTL5	synaptotagmin like 5
ENSG00000089820	1.32735405251383	0.0196645187413072	ARHGAP4	Rho GTPase activating protein 4
ENSG00000108830	1.31907682659448	0.0200791616762842	RND2	Rho family GTPase 2
ENSG00000143469	-3.37622051105522	0.020306333884576	SYT14	synaptotagmin 14
ENSG00000206077	1.44654488355886	0.0203737113557472	ZDHHC11B	zinc finger DHHC-type containing 11B
ENSG00000162571	3.09233952447155	0.0206207619014558	TTLL10	tubulin tyrosine ligase like 10
ENSG00000287382	-3.02260007587901	0.021053024892579		
ENSG00000049192	-1.75133002658565	0.0210622023260318	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6
ENSG00000178297	2.22015102238051	0.0214446527602424	TMPRSS9	transmembrane serine protease 9
ENSG00000204252	3.46083919323427	0.0214903426410873		
ENSG00000224152	1.35480666131839	0.0215173852907451	BAZ2B-AS1	BAZ2B antisense RNA 1
ENSG00000273311	-1.2886109402091	0.0216236287550714	DGCR11	DiGeorge syndrome critical region gene 11
ENSG00000259115	-4.64794888611945	0.0218213490382795		
ENSG00000285304	-1.43592403568193	0.0219317441874994		
ENSG00000074966	-1.00170494019624	0.0220357343973177	TXK	TXK tyrosine kinase
ENSG00000236790	2.68056860033173	0.0221724135592513	LINC00299	long intergenic non-protein coding RNA 299
ENSG00000283992	5.32736431448865	0.0223559162197309	SLURP2	secreted LY6/PLAUR domain containing 2
ENSG00000158023	1.23106126730174	0.0225423896433484	CFAP251	cilia and flagella associated protein 251
ENSG00000196569	-1.1860897104344	0.0225423896433484	LAMA2	laminin subunit alpha 2
ENSG00000105538	1.69088082734769	0.0226631746753592	RASIP1	Ras interacting protein 1
ENSG00000047936	3.52703360489249	0.0229329159766239	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase
ENSG00000107282	1.68693405980213	0.0231152108810443		
ENSG00000284638	-1.46268366175215	0.0231730637875514	SMIM44	small integral membrane protein 44
ENSG00000165949	-2.25910427021356	0.0232147511787128		
ENSG00000108950	4.66720092135874	0.023460901329136	FAM20A	FAM20A golgi associated secretory pathway pseudokinase
ENSG00000186409	1.2837744759911	0.0236098804777312	CCDC30	coiled-coil domain containing 30
ENSG00000287481	1.2731849567352	0.0238096869367176		
ENSG00000189298	1.56346007785864	0.0242254113703061	ZKSCAN3	zinc finger with KRAB and SCAN domains 3
ENSG00000247809	1.08979568020863	0.0244338668676035	NR2F2-AS1	NR2F2 antisense RNA 1
ENSG00000258674	1.17449227457518	0.02444248707624		
ENSG00000069696	2.60468054130166	0.0246552253646758		
ENSG00000291166	1.46521869738872	0.0249898080443998		
ENSG00000287262	2.36304568003491	0.0250456494999805		
ENSG00000172803	3.03407466225563	0.0253747747239435	SNX32	sorting nexin 32
ENSG00000254936	4.56405632971901	0.0253747747239435		
ENSG00000124939	3.47025137362982	0.0254254691296676	SCGB2A1	secretoglobin family 2A member 1
ENSG00000129467	1.29524953114878	0.0254677721714114		
ENSG00000196408	1.24468885945575	0.0254704786078848		
ENSG00000170298	1.12315667171041	0.0257320359584442	LGALS9B	galectin 9B
ENSG00000290385	1.11512837332997	0.0257871009791238		
ENSG00000244558	2.41239569345661	0.0262531684349583	KCNK15-AS1	KCNK15 and WISP2 antisense RNA 1
ENSG00000274026	1.19119843134253	0.0264686670752008	FAM27E3	family with sequence similarity 27 member E3
ENSG00000256349	5.50763211553581	0.0265402469544724		
ENSG00000285212	-1.43825058387914	0.0265808178442315		
ENSG00000198183	2.74518887565045	0.0266593591791288	BPIFA1	BPI fold containing family A member 1
ENSG00000188033	1.51878921163611	0.0269841785839268	ZNF490	zinc finger protein 490
ENSG00000287562	1.33087791068303	0.0269962261461273		
ENSG00000159239	2.39713312975189	0.0273264839231294		
ENSG00000175318	2.52395283644514	0.0273556486911065	GRAMD2A	GRAM domain containing 2A
ENSG00000169583	-1.53051745421982	0.0274886536982224	CLIC3	chloride intracellular channel 3
ENSG00000171388	-3.98620908305783	0.0276852813282355	APLN	apelin
ENSG00000241935	1.96932635767414	0.0277588846542763	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1
ENSG00000251629	1.0973911248364	0.0277588846542763	LINC02241	long intergenic non-protein coding RNA 2241
ENSG00000231187	-1.20098883753448	0.0278359656232686	SYT15-AS1	SYT15 antisense RNA 1
ENSG00000135519	1.37184166710925	0.0278787763483673	KCNH3	potassium voltage-gated channel subfamily H member 3
ENSG00000261879	1.69899618717278	0.0279695194953118	ZNF594-DT	ZNF594 divergent transcript
ENSG00000286912	1.26040265773348	0.0280194991936744		
ENSG00000253598	2.38936279823473	0.0281120106528283	SLC10A5	solute carrier family 10 member 5
ENSG00000279145	1.74713967034534	0.0281120106528283		
ENSG00000198520	1.66726419921857	0.0281257560252503	ARMH1	armadillo like helical domain containing 1
ENSG00000075673	2.98925556926046	0.0281985534711332	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit
ENSG00000279277	1.52602990431426	0.0282246482498344		
ENSG00000205041	2.05234897497889	0.0283780046466264		novel transcript, sense intronic to AKT2
ENSG00000183454	-1.59435266330047	0.0285574592263691	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
ENSG00000231324	2.87274028349602	0.0287923968472291		
ENSG00000102003	1.56599702882065	0.0288039591544467	SYP	synaptophysin
ENSG00000261949	-3.04669824783011	0.0288898040679535	GFY	golgi associated olfactory signaling regulator
ENSG00000158427	1.26416072847207	0.0288969367303586	TMSB15B	thymosin beta 15B
ENSG00000260572	1.71267386937841	0.0288969367303586	PPM1L-DT	PPM1L divergent transcript
ENSG00000147174	1.30418920836916	0.0292174169445185	GCNA	germ cell nuclear acidic peptidase
ENSG00000166278	1.02482491746917	0.0295135972749622		
ENSG00000144648	-5.31524637342118	0.0295596303713282	ACKR2	atypical chemokine receptor 2
ENSG00000179743	1.42335411589285	0.02978293198264	SPEN-AS1	SPEN antisense RNA 1
ENSG00000106302	-1.14786654988114	0.0299633947457003	HYAL4	hyaluronidase 4
ENSG00000196275	1.13040162011557	0.0299633947457003	GTF2IRD2	GTF2I repeat domain containing 2
ENSG00000108691	-2.71816647419154	0.0301332121042969	CCL2	C-C motif chemokine ligand 2
ENSG00000183067	-2.16389332368626	0.0301332121042969	IGSF5	immunoglobulin superfamily member 5
ENSG00000187288	-2.39412008484638	0.0301332121042969	CIDEC	cell death inducing DFFA like effector c
ENSG00000143195	1.26974124603313	0.0302173262107523	ILDR2	immunoglobulin like domain containing receptor 2
ENSG00000177103	-2.53808026453567	0.0306831122486285	DSCAML1	DS cell adhesion molecule like 1
ENSG00000165164	1.59867327504857	0.0308150364814808	CFAP47	cilia and flagella associated protein 47
ENSG00000261135	2.30734550707594	0.0308150364814808		
ENSG00000170801	-2.42861631627783	0.0311503627967049	HTRA3	HtrA serine peptidase 3
ENSG00000166589	2.04012587122903	0.0312482857008105	CDH16	cadherin 16
ENSG00000154099	1.53621548149725	0.0312695454334376	DNAAF1	dynein axonemal assembly factor 1
ENSG00000139971	-2.25629513681596	0.0314448041930404	ARMH4	armadillo like helical domain containing 4
ENSG00000286722	3.12038743193303	0.0315083598268639		novel transcript, antisense to AHCYL2
ENSG00000235852	-2.16132004593697	0.0325686329971414		
ENSG00000265142	4.61437957474389	0.0330240754937067	MIR133A1HG	MIR133A1 host gene
ENSG00000148814	1.25412711472537	0.0333770437774381	LRRC27	leucine rich repeat containing 27
ENSG00000255071	-1.40995070626481	0.033411143279287	SAA2-SAA4	SAA2-SAA4 readthrough
ENSG00000237945	1.25112020768117	0.0335255165066727	LINC00649	long intergenic non-protein coding RNA 649
ENSG00000232973	1.10148303232055	0.0337965926776256	CYP1B1-AS1	CYP1B1 antisense RNA 1
ENSG00000260417	3.31920271732542	0.0342235547786888		
ENSG00000248592	1.41186432706217	0.0343392911957769	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough
ENSG00000135077	2.84019681485641	0.0344123776458347	HAVCR2	hepatitis A virus cellular receptor 2
ENSG00000188817	4.33155159980455	0.0346565899226745	SNTN	sentan, cilia apical structure protein
ENSG00000175003	-2.44736098869508	0.0348074770069945	SLC22A1	solute carrier family 22 member 1
ENSG00000062524	3.2269494830141	0.0348725272969092	LTK	leukocyte receptor tyrosine kinase
ENSG00000286324	2.23034607379726	0.0349455051212678		
ENSG00000180745	1.26961133514375	0.0350051640796632	CLRN3	clarin 3
ENSG00000255339	2.21060866532407	0.0350051640796632		NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa (NDUFB8) and SEC31 homolog B (S. cerevisiae) (SEC31B) readthrough
ENSG00000140323	-1.16334433879975	0.0353666446651868	DISP2	dispatched RND transporter family member 2
ENSG00000197580	1.27901027403486	0.0355591695205401	BCO2	beta-carotene oxygenase 2
ENSG00000272549	-2.59459230494754	0.0355647216168669	LINC02538	long intergenic non-protein coding RNA 2538
ENSG00000245149	1.14746135437426	0.0356202966762602	RNF139-DT	RNF139 divergent transcript
ENSG00000273136	1.95797316183799	0.0356202966762602		
ENSG00000117009	-1.82736823174261	0.0356612124521536	KMO	kynurenine 3-monooxygenase
ENSG00000070985	2.44946036660773	0.0357288648002224	TRPM5	transient receptor potential cation channel subfamily M member 5
ENSG00000185955	1.29726709138206	0.0360344699329935	SPACDR	sperm acrosome developmental regulator
ENSG00000232934	3.3173120719406	0.0366273933983226		novel transcript, antisense to ACSL5
ENSG00000203709	1.13688721879504	0.0366532774261262	MIR29B2CHG	MIR29B2 and MIR29C host gene
ENSG00000163449	1.34122040082597	0.0366761419159315	TMEM169	transmembrane protein 169
ENSG00000230732	3.26259742780618	0.0368382580289337		
ENSG00000138109	2.97894196089464	0.0368885592916423	CYP2C9	cytochrome P450 family 2 subfamily C member 9
ENSG00000152503	-1.35263547805923	0.0372859593700675	TRIM36	tripartite motif containing 36
ENSG00000196132	1.81342710808719	0.0374006225645078		
ENSG00000227733	1.9889567067521	0.0377663445647318		
ENSG00000235280	1.52565091508646	0.0378434567042196	MCF2L-AS1	MCF2L antisense RNA 1
ENSG00000286587	4.30264293286232	0.0379834293222732		
ENSG00000233554	1.5645146944127	0.0380753824232041	B4GALT1-AS1	B4GALT1 antisense RNA 1
ENSG00000117834	4.95058200812837	0.0382266410334632	SLC5A9	solute carrier family 5 member 9
ENSG00000271553	4.9295628280628	0.038362309159883		
ENSG00000112139	-1.28463979703486	0.0383715158418715	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
ENSG00000174600	3.07515225005066	0.0384139830950701	CMKLR1	chemerin chemokine-like receptor 1
ENSG00000260555	3.68600563936819	0.0385237857708442		
ENSG00000232850	1.2873390770066	0.0386655794094863	PTGES2-AS1	PTGES2 antisense RNA 1 (head to head)
ENSG00000122176	4.97606289702903	0.0387726980497085	FMOD	fibromodulin
ENSG00000267199	2.03297114449971	0.0388875672122303		novel transcript, antisense SPIRE1
ENSG00000121410	4.06819285621879	0.039049531382844	A1BG	alpha-1-B glycoprotein
ENSG00000174871	2.58664918346154	0.0390794726211924	CNIH2	cornichon family AMPA receptor auxiliary protein 2
ENSG00000166473	1.27099855261451	0.0391698713080063		
ENSG00000137959	-2.30048078444994	0.0392705037878294	IFI44L	interferon induced protein 44 like
ENSG00000167614	-1.37368926412477	0.0393480337935658		
ENSG00000014257	1.29815190277796	0.0393663150438375	ACP3	acid phosphatase 3
ENSG00000101342	-1.14983315950598	0.0394415731966402	TLDC2	TBC/LysM-associated domain containing 2
ENSG00000272970	2.14551588406068	0.0395954145016374		
ENSG00000276728	1.44561510524993	0.0397835792695526		
ENSG00000231170	2.35817352380246	0.0403742919066954	PDK4-AS1	PDK4 antisense RNA 1
ENSG00000073756	-1.39019734188871	0.0404428193843799	PTGS2	prostaglandin-endoperoxide synthase 2
ENSG00000137731	2.24492423928278	0.0404453765891667	FXYD2	FXYD domain containing ion transport regulator 2
ENSG00000079112	-1.05462155105294	0.0405252680016557	CDH17	cadherin 17
ENSG00000101955	-1.68200951397054	0.0407146223623707	SRPX	sushi repeat containing protein X-linked
ENSG00000248538	1.30018333924037	0.0408358258183689		
ENSG00000279278	1.21360559092249	0.0409215747592274		
ENSG00000106511	-3.7450608193685	0.0410570444843904	MEOX2	mesenchyme homeobox 2
ENSG00000289183	4.27913716091195	0.0416627182226957		
ENSG00000168026	1.01187413172724	0.0417627206367431	TTC21A	tetratricopeptide repeat domain 21A
ENSG00000284337	4.40375980693347	0.0419331187386999		
ENSG00000139890	1.81774182713484	0.0420321968934707	REM2	RRAD and GEM like GTPase 2
ENSG00000159167	1.84639849058497	0.0423849050737258	STC1	stanniocalcin 1
ENSG00000183628	1.57951372333821	0.0426146239320682	DGCR6	DiGeorge syndrome critical region gene 6
ENSG00000049540	1.46003431377593	0.0426417543146642	ELN	elastin
ENSG00000108669	-1.21444962431901	0.0431526307339182	CYTH1	cytohesin 1
ENSG00000253194	5.03214432251203	0.0431971928152779		novel transcript, antisense to FAM184A
ENSG00000137098	2.31961518584166	0.0433328042731396	SPAG8	sperm associated antigen 8
ENSG00000169933	-5.07326336949105	0.0436805836804309	FRMPD4	FERM and PDZ domain containing 4
ENSG00000289027	1.3983046336178	0.0436805836804309		
ENSG00000272990	1.49253830188447	0.044046249760286		novel transcript, antisense to KCNAB1
ENSG00000185774	-3.14031568424752	0.044083854935634		
ENSG00000232043	2.38062597870463	0.0443713360427874		novel transcript, antisense to PTPN1
ENSG00000104967	1.58447018650412	0.0444899468873947	NOVA2	NOVA alternative splicing regulator 2
ENSG00000229891	1.05793104739849	0.0447847885255901	LINC01315	long intergenic non-protein coding RNA 1315
ENSG00000164406	2.72042849207486	0.044856965238791	LEAP2	liver enriched antimicrobial peptide 2
ENSG00000224715	-3.23554506016088	0.044856965238791		
ENSG00000233569	-1.477421663958	0.044856965238791		
ENSG00000170209	-1.29813824303992	0.0449451116047058	ANKK1	ankyrin repeat and kinase domain containing 1
ENSG00000278769	4.36465468698489	0.0451427935081054		novel transcript, antisense to CDAN1
ENSG00000008226	2.33827562453352	0.0456538736009956	DLEC1	DLEC1 cilia and flagella associated protein
ENSG00000286613	4.93512344006072	0.0458164487418322		novel transcript, sense intronic to ZNF404
ENSG00000123119	-4.92649438745884	0.045851849882593	NECAB1	N-terminal EF-hand calcium binding protein 1
ENSG00000059804	-1.79283252568158	0.0459963517159047	SLC2A3	solute carrier family 2 member 3
ENSG00000104953	1.31859177564896	0.0461267841667587	TLE6	TLE family member 6, subcortical maternal complex member
ENSG00000276600	1.2582099929391	0.0462330349878427	RAB7B	RAB7B, member RAS oncogene family
ENSG00000280145	1.90225226247489	0.0463094610972266		
ENSG00000177943	1.24279555197604	0.0466242892304452	MAMDC4	MAM domain containing 4
ENSG00000170743	-2.57258721443953	0.0467514092752381	SYT9	synaptotagmin 9
ENSG00000291130	-1.76839757934112	0.0469724435522712		
ENSG00000268575	1.14199502496425	0.0470793559184219		novel transcript, readthrough between SLC35E2 and CDK11A
ENSG00000271723	2.90652217002664	0.0470869272810573	MROH7-TTC4	MROH7-TTC4 readthrough (NMD candidate)
ENSG00000259498	1.46381053745232	0.0474960145228415	TPM1-AS	TPM1 antisense RNA
ENSG00000290585	5.26207974309686	0.0474960145228415		
ENSG00000204323	1.18246277332897	0.0475506833962236	SMIM5	small integral membrane protein 5
ENSG00000172638	1.56747749003017	0.047753215039138	EFEMP2	EGF containing fibulin extracellular matrix protein 2
ENSG00000186710	2.30541764701073	0.0478085430527717	CFAP73	cilia and flagella associated protein 73
ENSG00000169432	-1.74200443368282	0.0481221958970608	SCN9A	sodium voltage-gated channel alpha subunit 9
ENSG00000267149	3.31000231125578	0.0481532793560568		
ENSG00000182352	4.99270485561359	0.048252387407199		
ENSG00000293546	-1.91632217093333	0.0485630063959199	ALG1L9P	ALG1 like 9, pseudogene
ENSG00000232593	1.01103708305334	0.0493041112967622	KANTR	KANTR integral membrane protein
ENSG00000231881	1.56019515975855	0.0497176436279363		
ENSG00000244541	1.86070603604381	0.0497539276560046	LINC01213	long intergenic non-protein coding RNA 1213
