	log2FoldChange	padj	external_gene_name	Description
ENSG00000135315	1.20398676844992	0.0014849813408017	CEP162	centrosomal protein 162
ENSG00000137707	-3.36504258296134	0.0014980182011027	BTG4	BTG anti-proliferation factor 4
ENSG00000268129	5.92364194513751	0.0015244750839492		
ENSG00000164283	-4.08978076056546	0.0015639594078697	ESM1	endothelial cell specific molecule 1
ENSG00000139269	3.13735872010044	0.001574831042235	INHBE	inhibin subunit beta E
ENSG00000066185	2.06262034977039	0.0015852966298881	ZMYND12	zinc finger MYND-type containing 12
ENSG00000104953	1.67257271357725	0.0015852966298881	TLE6	TLE family member 6, subcortical maternal complex member
ENSG00000278266	-3.93784978208316	0.0016192148917666		
ENSG00000269416	2.17719410518608	0.0016397759300271	LINC01224	long intergenic non-protein coding RNA 1224
ENSG00000119943	1.21960213188993	0.0016556290779611	PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2
ENSG00000189283	1.37212014655552	0.0016682095979015	FHIT	fragile histidine triad diadenosine triphosphatase
ENSG00000174567	-1.00035177583669	0.0016845638325393	GOLT1A	golgi transport 1A
ENSG00000170956	2.73755536656031	0.0017076658576167	CEACAM3	CEA cell adhesion molecule 3
ENSG00000035664	1.29829804449875	0.0017111277418914	DAPK2	death associated protein kinase 2
ENSG00000235852	-2.33008470436622	0.0017526644028415		
ENSG00000171431	3.58577911732311	0.0017880144244911		
ENSG00000233822	1.22443496392168	0.0017915113989063	H2BC15	H2B clustered histone 15
ENSG00000228437	-1.75263500395503	0.0018297111603507	LINC02474	long intergenic non-protein coding RNA 2474
ENSG00000160352	1.06485296382467	0.0018367622380409	ZNF714	zinc finger protein 714
ENSG00000100626	2.66297572229351	0.0018429118238395	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16
ENSG00000162543	1.43777263561588	0.0018429118238395	UBXN10	UBX domain protein 10
ENSG00000164088	1.12452813666638	0.0018614416804818	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M
ENSG00000167619	1.33638227898998	0.0018647976495092	TMEM145	transmembrane protein 145
ENSG00000263961	-2.13424788856047	0.0019289442877386	RHEX	regulator of hemoglobinization and erythroid cell expansion
ENSG00000166444	-1.02314742905539	0.0019341545265404	DENND2B	DENN domain containing 2B
ENSG00000291065	1.13855165449199	0.0019383932622357		
ENSG00000289866	1.23725193933345	0.0019661798950443		
ENSG00000154734	-2.02736580320787	0.0020021428547335	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
ENSG00000237499	-3.26689327473886	0.0020302203900037	WAKMAR2	wound and keratinocyte migration associated lncRNA 2
ENSG00000272636	-1.65230317468029	0.0020464541556532		
ENSG00000082397	-5.76254537583794	0.0020976303173287	EPB41L3	erythrocyte membrane protein band 4.1 like 3
ENSG00000268471	1.49243699509932	0.0021256818189459	MIR4453HG	MIR4453 host gene
ENSG00000104313	-1.84975911432701	0.0021408881471224	EYA1	EYA transcriptional coactivator and phosphatase 1
ENSG00000109610	-1.56370471308925	0.0021463149542135	SOD3	superoxide dismutase 3
ENSG00000291029	1.91651801715256	0.0021788352829306	FKBP9P1	FKBP prolyl isomerase 9 pseudogene 1
ENSG00000160471	-1.80334644500124	0.002197077680405	COX6B2	cytochrome c oxidase subunit 6B2
ENSG00000184305	1.21344720798644	0.0021993296949108	CCSER1	coiled-coil serine rich protein 1
ENSG00000180938	1.02980492603569	0.0022071247037013	ZNF572	zinc finger protein 572
ENSG00000186074	4.08482345212275	0.002241289417595	CD300LF	CD300 molecule like family member f
ENSG00000288658	-1.97114530979075	0.0022531746982612		novel protein, ortholog of Gm2102 (M. musculus)
ENSG00000103044	-1.25045893907411	0.0022994279731331	HAS3	hyaluronan synthase 3
ENSG00000169469	-5.8258425265825	0.0023403282716221	SPRR1B	small proline rich protein 1B
ENSG00000184530	-2.69991456514559	0.0023415693487282	C6orf58	chromosome 6 open reading frame 58
ENSG00000166922	-2.08996744278474	0.0023482204015817		
ENSG00000165029	2.08988172592427	0.0023498363567721	ABCA1	ATP binding cassette subfamily A member 1
ENSG00000100665	1.18205769834682	0.0024167177868407	SERPINA4	serpin family A member 4
ENSG00000156172	1.08998148027966	0.0024265154441392	CFAP418	cilia and flagella associated protein 418
ENSG00000171385	1.41108321440946	0.0024598130456184	KCND3	potassium voltage-gated channel subfamily D member 3
ENSG00000256268	-2.83534542349597	0.002467693772214	LINC02454	long intergenic non-protein coding RNA 2454
ENSG00000170271	-1.70838128063571	0.0024906991359886	FAXDC2	fatty acid hydroxylase domain containing 2
ENSG00000116544	-1.63685338449949	0.0025120807131059	DLGAP3	DLG associated protein 3
ENSG00000059804	-2.69503818672984	0.0025136824060225	SLC2A3	solute carrier family 2 member 3
ENSG00000169994	2.34726414303344	0.0025440353392222	MYO7B	myosin VIIB
ENSG00000162994	1.47015263567862	0.0025861773046842	CLHC1	clathrin heavy chain linker domain containing 1
ENSG00000205362	-5.80477230784363	0.0026298625328201	MT1A	metallothionein 1A
ENSG00000187017	-1.27789778264512	0.0026581837257745	ESPN	espin
ENSG00000164674	-1.54747241619835	0.002747703363089	SYTL3	synaptotagmin like 3
ENSG00000136630	-2.62433118863127	0.002765482138629	HLX	H2.0 like homeobox
ENSG00000246876	-4.94890386744874	0.0027768179466827	LINC02466	long intergenic non-protein coding RNA 2466
ENSG00000287709	-2.51014828305251	0.0027991128537887		
ENSG00000108405	4.27992915225756	0.002855149987316	P2RX1	purinergic receptor P2X 1
ENSG00000166143	1.39226126627647	0.0028990353047954	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D
ENSG00000233215	-4.48288850551143	0.0029540796299156	LINC01687	long intergenic non-protein coding RNA 1687
ENSG00000180914	-1.73606008200528	0.0029568102202586	OXTR	oxytocin receptor
ENSG00000175048	-1.01213191617294	0.0030084427054273	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14
ENSG00000253731	-2.35431415962686	0.0030520549434101	PCDHGA6	protocadherin gamma subfamily A, 6
ENSG00000250337	-4.95259110205799	0.003140657768925	PURPL	p53 upregulated regulator of p53 levels
ENSG00000120784	-1.49259290054149	0.0032057662834177	ZFP30	ZFP30 zinc finger protein
ENSG00000081052	-1.12099495249505	0.003256324023246	COL4A4	collagen type IV alpha 4 chain
ENSG00000110651	-1.09785662021675	0.0032712462315632	CD81	CD81 molecule
ENSG00000257588	2.9769648319541	0.0032784885536237	AQP5-AS1	AQP5 and AQP2 antisense RNA 2
ENSG00000137449	-1.03422662058571	0.0032860019190059	CPEB2	cytoplasmic polyadenylation element binding protein 2
ENSG00000180758	-1.16619145407542	0.0033311973992564	GPR157	G protein-coupled receptor 157
ENSG00000163093	1.2482618467093	0.0033501127185931	BBS5	Bardet-Biedl syndrome 5
ENSG00000243896	-1.23797783996303	0.0033595660597809		
ENSG00000163364	-1.27356456555752	0.0033870287008816	LINC01116	long intergenic non-protein coding RNA 1116
ENSG00000223561	4.4526323221987	0.0034972143183525	LINC03007	long intergenic non-protein coding RNA 3007
ENSG00000110848	-2.43023089970867	0.0035647531847419	CD69	CD69 molecule
ENSG00000101180	-5.63217205203621	0.0035672503107291	HRH3	histamine receptor H3
ENSG00000274253	-2.66746101380417	0.0035902436618682		novel transcript, sense overlapping NIPA1
ENSG00000271780	2.29002821148624	0.0036715451905072		
ENSG00000172159	-1.19123798340232	0.0037669399655277	FRMD3	FERM domain containing 3
ENSG00000109667	-2.74246070802942	0.0037837467916106	SLC2A9	solute carrier family 2 member 9
ENSG00000286042	-3.57371593059555	0.0037954065345841	LCAL1	lung cancer associated lncRNA 1
ENSG00000259129	1.37810207328576	0.0038278270955527	LINC00648	long intergenic non-protein coding RNA 648
ENSG00000107796	-1.42686483541543	0.0038452199479661	ACTA2	actin alpha 2, smooth muscle
ENSG00000259976	-1.24338884062255	0.0038615843759372		
ENSG00000186648	1.17558879910048	0.0038902830637182		
ENSG00000253161	-5.67629959388583	0.0040112567431304	LINC01605	long intergenic non-protein coding RNA 1605
ENSG00000157510	-3.57784176546352	0.0040281490832507	AFAP1L1	actin filament associated protein 1 like 1
ENSG00000261770	-2.72266974914062	0.0040542350931269		
ENSG00000166432	-1.79588579854153	0.0040585249122154	ZMAT1	zinc finger matrin-type 1
ENSG00000107140	-1.07696891986458	0.0041208423306547	TESK1	testis associated actin remodelling kinase 1
ENSG00000137185	1.07352658034315	0.0041217033857862	ZSCAN9	zinc finger and SCAN domain containing 9
ENSG00000117115	-1.03278107406212	0.0041653596047999		
ENSG00000272288	2.74496649262598	0.0041889973796645	ILRUN-AS1	ILRUN antisense RNA 1
ENSG00000275793	-1.32265777101661	0.0041992177304252	RIMBP3	RIMS binding protein 3
ENSG00000152763	-1.57968495711332	0.0042097130195724	DNAI4	dynein axonemal intermediate chain 4
ENSG00000158560	-1.37489648938474	0.0042353235353568	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1
ENSG00000163485	1.96998055410153	0.004252127282299	ADORA1	adenosine A1 receptor
ENSG00000115598	-2.6829833918996	0.0042745804074275	IL1RL2	interleukin 1 receptor like 2
ENSG00000272449	1.91821444374262	0.0042945464991423		
ENSG00000255036	-1.77445723096804	0.0043016467305513	SUGT1P4-STRA6LP-CCDC180	SUGT1P4-STRA6LP-CCDC180 readthrough
ENSG00000110324	-1.72374418308624	0.0044667895721417	IL10RA	interleukin 10 receptor subunit alpha
ENSG00000133121	-1.13431816369704	0.0044691392686541	STARD13	StAR related lipid transfer domain containing 13
ENSG00000163376	1.04564523426549	0.0044782188839485	KBTBD8	kelch repeat and BTB domain containing 8
ENSG00000187626	1.04218009709032	0.0044863101458335	ZKSCAN4	zinc finger with KRAB and SCAN domains 4
ENSG00000259498	1.94803836223629	0.0045020333668665	TPM1-AS	TPM1 antisense RNA
ENSG00000184635	-1.20255569296638	0.0045719498976186	ZNF93	zinc finger protein 93
ENSG00000253348	2.67835831734329	0.0046308285629767		
ENSG00000168140	-1.38276097959966	0.0046592365342922		
ENSG00000163040	-1.07354069777351	0.0046830680575892	CCDC74A	coiled-coil domain containing 74A
ENSG00000166839	-1.30063387494713	0.0046919810674877	ANKDD1A	ankyrin repeat and death domain containing 1A
ENSG00000206559	3.26853533383541	0.004692041607378	ZCWPW2	zinc finger CW-type and PWWP domain containing 2
ENSG00000259343	-1.89164751848193	0.0047265331696155	TMC3-AS1	TMC3 antisense RNA 1
ENSG00000286587	4.88416206087612	0.0047523221971667		
ENSG00000163393	-1.16174650272182	0.0048171767250678	SLC22A15	solute carrier family 22 member 15
ENSG00000205795	1.37813513973715	0.0048729518448055	CYS1	cystin 1
ENSG00000233611	-5.52309971861166	0.0048740267968823	GBX2-AS1	GBX2 and ASB18 antisense RNA 1
ENSG00000213402	-4.90724950412332	0.0048744945402768	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein
ENSG00000151067	-3.95624687825564	0.0049651584309051		
ENSG00000130283	3.21967264742716	0.0049702256894988	GDF1	growth differentiation factor 1
ENSG00000274828	2.4038321852114	0.0050316141965902		
ENSG00000129295	1.2666946565087	0.0051919728567101	DNAAF11	dynein axonemal assembly factor 11
ENSG00000291166	-3.82354007775795	0.005198401122463		
ENSG00000162913	-2.22518437520626	0.0052765784259561	OBSCN-AS1	OBSCN antisense RNA 1
ENSG00000107736	-1.15090357970531	0.0053215605589049	CDH23	cadherin related 23
ENSG00000184381	1.01022452549544	0.0053639792293221	PLA2G6	phospholipase A2 group VI
ENSG00000106804	-1.0058662905038	0.0053922136847271	C5	complement C5
ENSG00000111254	-1.68696936936377	0.0054241784230652	AKAP3	A-kinase anchoring protein 3
ENSG00000148288	-2.69702922294725	0.0055301506336094	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)
ENSG00000173585	3.31407055820506	0.0055447965768965	CCR9	C-C motif chemokine receptor 9
ENSG00000289275	-2.85239975399165	0.0055499999881349		
ENSG00000101680	-3.92983956477841	0.005591078043173	LAMA1	laminin subunit alpha 1
ENSG00000261379	1.21571762325285	0.0056470528042718		
ENSG00000167034	-1.11380213277989	0.0056858747540831	NKX3-1	NK3 homeobox 1
ENSG00000225968	-1.54311548702086	0.0058116730721257	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1
ENSG00000259115	-5.61979159994585	0.0058333402095471		
ENSG00000228140	-2.94003263528753	0.0059181481523384	EFHD2-AS1	EFHD2 antisense RNA 1
ENSG00000159788	-1.10889618480757	0.0059428689455715	RGS12	regulator of G protein signaling 12
ENSG00000261455	1.01603536673907	0.0059683294159029	LINC01003	long intergenic non-protein coding RNA 1003
ENSG00000149742	3.77970166410679	0.0059806216569525	SLC22A9	solute carrier family 22 member 9
ENSG00000214491	-1.53735671444368	0.0059829004089941	SEC14L6	SEC14 like lipid binding 6
ENSG00000290762	1.27134452279925	0.0060228049307963		
ENSG00000177138	-5.60425372526267	0.0060244041294355	FAM9B	family with sequence similarity 9 member B
ENSG00000241322	-1.01413296071	0.0060244041294355	FBXW10B	F-box and WD repeat domain containing 10B
ENSG00000113805	2.30968129127602	0.0062397679257709	CNTN3	contactin 3
ENSG00000197859	-3.62066699987308	0.0062397679257709	ADAMTSL2	ADAMTS like 2
ENSG00000115137	1.01038187471673	0.0063328637843282	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
ENSG00000249884	-2.95457009812727	0.0065262070821752	RNF103-CHMP3	RNF103-CHMP3 readthrough
ENSG00000260231	1.42312735416715	0.0065499811355122	KDM7A-DT	KDM7A divergent transcript
ENSG00000234444	-1.53815492250521	0.0065858040399388	ZNF736	zinc finger protein 736
ENSG00000120057	-1.56807613842584	0.0065868393816057	SFRP5	secreted frizzled related protein 5
ENSG00000158164	-2.88550941249614	0.006639769075819	TMSB15A	thymosin beta 15A
ENSG00000224165	2.04032831659933	0.0066935006470981	DNAJC27-AS1	DNAJC27 antisense RNA 1
ENSG00000189058	3.33861939124164	0.0067006671479774	APOD	apolipoprotein D
ENSG00000159387	-2.30042738827898	0.0067135283514598	IRX6	iroquois homeobox 6
ENSG00000160870	1.99692077517998	0.0067392000488126	CYP3A7	cytochrome P450 family 3 subfamily A member 7
ENSG00000130234	1.19230171372659	0.0069091797485638	ACE2	angiotensin converting enzyme 2
ENSG00000068078	1.30361240337765	0.0070109010381014	FGFR3	fibroblast growth factor receptor 3
ENSG00000166676	-5.48963181451657	0.0070365185061107	TVP23A	trans-golgi network vesicle protein 23 homolog A
ENSG00000181690	1.09811980391663	0.0070645329137498	PLAG1	PLAG1 zinc finger
ENSG00000273802	1.68980160793996	0.0070645329137498	H2BC8	H2B clustered histone 8
ENSG00000137251	1.50905140622822	0.0071160660647867	TINAG	tubulointerstitial nephritis antigen
ENSG00000134013	-2.19938097216717	0.0071347558673447	LOXL2	lysyl oxidase like 2
ENSG00000147174	1.42379423001642	0.0073382611960309	GCNA	germ cell nuclear acidic peptidase
ENSG00000147509	-1.14136585545959	0.0075223624843031	RGS20	regulator of G protein signaling 20
ENSG00000114786	2.28857041079064	0.0075434042590763	ABHD14A-ACY1	ABHD14A-ACY1 readthrough
ENSG00000243649	-1.07368707398579	0.0075473371602369		
ENSG00000213999	-1.30714018489982	0.007550414285239	MEF2B	myocyte enhancer factor 2B
ENSG00000172456	-1.15151736034307	0.0075837032665487	FGGY	FGGY carbohydrate kinase domain containing
ENSG00000267270	1.71457303420069	0.0075851829070229	PARD6G-AS1	PARD6G antisense RNA 1
ENSG00000169903	1.9975497719379	0.0075875309597272	TM4SF4	transmembrane 4 L six family member 4
ENSG00000053524	-1.44270447585517	0.0076669629770649	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
ENSG00000158427	-2.20343835434737	0.0077267968352305	TMSB15B	thymosin beta 15B
ENSG00000227627	-2.15619262056332	0.0077527005317734		
ENSG00000196812	1.05507700169585	0.0079065196257432	ZSCAN16	zinc finger and SCAN domain containing 16
ENSG00000140519	-2.11198110351965	0.0079826595515562	RHCG	Rh family C glycoprotein
ENSG00000186017	1.02310873152618	0.0079826595515562	ZNF566	zinc finger protein 566
ENSG00000130226	-4.69825861045768	0.0082225646096417	DPP6	dipeptidyl peptidase like 6
ENSG00000007314	-1.59316329162744	0.0082299505442165	SCN4A	sodium voltage-gated channel alpha subunit 4
ENSG00000269226	-3.62493275548522	0.0082312729517412	TMSB15C	thymosin beta 15C
ENSG00000286273	-5.42285440873545	0.0083746704959194		novel transcript, antisense to GPR87
ENSG00000152503	-2.22841027749092	0.0084315141915947	TRIM36	tripartite motif containing 36
ENSG00000184497	-1.5172668139339	0.0085604626440741	TMEM255B	transmembrane protein 255B
ENSG00000234432	1.2756452449001	0.0086666017391527	LINC02983	long intergenic non-protein coding RNA 2983
ENSG00000196420	1.22653350528814	0.0086900017682027	S100A5	S100 calcium binding protein A5
ENSG00000103056	1.06558916381725	0.008911262411978	SMPD3	sphingomyelin phosphodiesterase 3
ENSG00000131849	-1.2723939640543	0.0089360494947414	ZNF132	zinc finger protein 132
ENSG00000175745	1.28357224490186	0.0089360494947414	NR2F1	nuclear receptor subfamily 2 group F member 1
ENSG00000147246	-2.88722101574099	0.0089630353861563	HTR2C	5-hydroxytryptamine receptor 2C
ENSG00000135324	2.36648817958977	0.0091322212782415	MRAP2	melanocortin 2 receptor accessory protein 2
ENSG00000206073	2.45504512169778	0.009155085450424	SERPINB4	serpin family B member 4
ENSG00000222047	-1.49969816985971	0.0092000998368633	C10orf55	chromosome 10 putative open reading frame 55
ENSG00000146592	-1.51073834507961	0.0092491393350324	CREB5	cAMP responsive element binding protein 5
ENSG00000173258	-1.43671444775855	0.0094101686297263	ZNF483	zinc finger protein 483
ENSG00000264058	-2.32881368342682	0.0094365885124716		
ENSG00000168427	1.27178319600127	0.009439190848379	KLHL30	kelch like family member 30
ENSG00000124233	1.77783624024672	0.0096039244953503	SEMG1	semenogelin 1
ENSG00000233695	-2.96357280001221	0.009728363256605	GAS6-AS1	GAS6 antisense RNA 1
ENSG00000111077	-1.16468855810283	0.009818930848517	TNS2	tensin 2
ENSG00000182580	1.02362368707763	0.009818930848517	EPHB3	EPH receptor B3
ENSG00000146197	-2.61116578415854	0.0098211356891388	SCUBE3	signal peptide, CUB domain and EGF like domain containing 3
ENSG00000163521	-1.32299446051801	0.0098308186322189	GLB1L	galactosidase beta 1 like
ENSG00000124479	-4.71986779440311	0.0099493113842082	NDP	norrin cystine knot growth factor NDP
ENSG00000266743	5.33260031710164	0.0102962141255723		
ENSG00000232803	1.07270258624209	0.0103722689059698	SLCO4A1-AS1	SLCO4A1 antisense RNA 1
ENSG00000124116	-1.09401070403897	0.0104245072947876	WFDC3	WAP four-disulfide core domain 3
ENSG00000291050	1.79366087047406	0.0106135406444279		
ENSG00000179869	-1.08622838553248	0.0107194598745316	ABCA13	ATP binding cassette subfamily A member 13
ENSG00000234602	-1.02544018057732	0.0108077540699131	MCIDAS	multiciliate differentiation and DNA synthesis associated cell cycle protein
ENSG00000108932	-1.08490155297419	0.0108761669815006	SLC16A6	solute carrier family 16 member 6
ENSG00000173531	1.34611117131225	0.010897958756057	MST1	macrophage stimulating 1
ENSG00000180316	-2.21105974455399	0.0109122950032526	PNPLA1	patatin like phospholipase domain containing 1
ENSG00000091262	1.10346359461605	0.0109718342549108		
ENSG00000143355	2.23416157046942	0.0111079574088173	LHX9	LIM homeobox 9
ENSG00000267279	-4.67137676514474	0.0111212360550873		
ENSG00000226824	-1.50014415642861	0.011138578472333		
ENSG00000106538	-1.31465494670595	0.0111974925593754	RARRES2	retinoic acid receptor responder 2
ENSG00000010319	1.38935598786724	0.0112648080735281	SEMA3G	semaphorin 3G
ENSG00000231107	-1.21099126234299	0.0114065399114522	LINC01508	long intergenic non-protein coding RNA 1508
ENSG00000152284	-1.18053767413362	0.0114149730553568	TCF7L1	transcription factor 7 like 1
ENSG00000090661	2.12993927057612	0.011564809468786	CERS4	ceramide synthase 4
ENSG00000289423	-3.29400025568163	0.0117537131361531		
ENSG00000267774	-5.38207050501566	0.0117631988371079		
ENSG00000159239	2.53156166199203	0.0119166973950736		
ENSG00000277639	1.09597288199973	0.0120805565215934	CHD9NB	CHD9 neighbor
ENSG00000247092	1.01985205183123	0.0121377758894273	SNHG10	small nucleolar RNA host gene 10
ENSG00000165606	-2.12587743892686	0.0122491966741068	DRGX	dorsal root ganglia homeobox
ENSG00000251349	-1.19287065185329	0.0126626621583782	MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough
ENSG00000066629	1.26687719183922	0.0127424076920459	EML1	EMAP like 1
ENSG00000124575	2.46456962169629	0.0127608578333319	H1-3	H1.3 linker histone, cluster member
ENSG00000154783	2.21854542119149	0.0129594964403764	FGD5	FYVE, RhoGEF and PH domain containing 5
ENSG00000144649	-1.14701902506503	0.0129905992925467	GASK1A	golgi associated kinase 1A
ENSG00000227258	1.39776196681018	0.0129905992925467	SMIM2-AS1	SMIM2 antisense RNA 1
ENSG00000103241	-1.17742663052573	0.0130167636711293	FOXF1	forkhead box F1
ENSG00000138735	1.0339926590169	0.0133048850236288	PDE5A	phosphodiesterase 5A
ENSG00000153563	-1.21896659438845	0.0133066893383662	CD8A	CD8 subunit alpha
ENSG00000283646	-2.85825928041785	0.0134057191352462	LINC02009	long intergenic non-protein coding RNA 2009
ENSG00000288695	1.49933774056576	0.0134231071305013		novel protein, SRD5A3-RP11-177J6.1 readthrough
ENSG00000288927	1.16865738158837	0.0134633750876391		
ENSG00000064886	4.02429614850179	0.0136289339728488	CHI3L2	chitinase 3 like 2
ENSG00000110876	2.3220874384524	0.013771907803775	SELPLG	selectin P ligand
ENSG00000233569	-1.64373943143978	0.0137740420414994		
ENSG00000164089	1.38359494963652	0.0138962812613942	ETNPPL	ethanolamine-phosphate phospho-lyase
ENSG00000221821	1.85871536154273	0.014046207967514	C6orf226	chromosome 6 open reading frame 226
ENSG00000170214	-3.09657290781337	0.0141343194936185	ADRA1B	adrenoceptor alpha 1B
ENSG00000109927	-1.73654509777384	0.0141544284105874	TECTA	tectorin alpha
ENSG00000180479	1.27332234290181	0.0142657628013188	ZNF571	zinc finger protein 571
ENSG00000231023	3.31657019225795	0.0143488792884299	LINC00326	long intergenic non-protein coding RNA 326
ENSG00000290999	-1.11789138547431	0.0144272763823455		
ENSG00000232023	-4.61241341800473	0.0145644013821862	LINC01807	long intergenic non-protein coding RNA 1807
ENSG00000187957	-2.33980238214368	0.0145785271315341	DNER	delta/notch like EGF repeat containing
ENSG00000120337	-1.86834511570388	0.0146591459222419	TNFSF18	TNF superfamily member 18
ENSG00000224186	1.81055535898743	0.0147352069073317	PITX1-AS1	PITX1 antisense RNA 1
ENSG00000196218	-1.02055817543902	0.0147994123044052	RYR1	ryanodine receptor 1
ENSG00000114455	-1.20908451414472	0.0149032185091603	HHLA2	HHLA2 member of B7 family
ENSG00000257135	1.31409916313052	0.0149100869351213	ODC1-DT	ODC1 divergent transcript
ENSG00000204397	-1.63245348042516	0.0149627987268242	CARD16	caspase recruitment domain family member 16
ENSG00000105750	-1.47535444689179	0.0150381768044898	ZNF85	zinc finger protein 85
ENSG00000288684	1.39917610695466	0.0151522602961552		
ENSG00000102837	-1.35086985812392	0.0151575077569199	OLFM4	olfactomedin 4
ENSG00000169429	-1.1260334893685	0.0151575077569199	CXCL8	C-X-C motif chemokine ligand 8
ENSG00000236423	-4.00300673011988	0.0151575077569199	LINC01134	long intergenic non-protein coding RNA 1134
ENSG00000171408	3.00133918175386	0.0154309792052613	PDE7B	phosphodiesterase 7B
ENSG00000257335	-1.20600045379784	0.0155071655922687	MGAM	maltase-glucoamylase
ENSG00000262920	-3.59530346127958	0.0155250090485979		
ENSG00000236901	-1.00892711009989	0.0157941341064915	MIR600HG	MIR600 host gene
ENSG00000248690	-4.03553249316179	0.015824990314327	HAS2-AS1	HAS2 antisense RNA 1
ENSG00000236790	2.78119142383208	0.0158660638024018	LINC00299	long intergenic non-protein coding RNA 299
ENSG00000281692	-3.68671216993785	0.015954051361936	PACRG-AS1	PACRG antisense RNA 1
ENSG00000205488	-2.15689171387464	0.0164254226629697	CALML3-AS1	CALML3 antisense RNA 1
ENSG00000057149	1.93021384902313	0.0165357473479313	SERPINB3	serpin family B member 3
ENSG00000272143	1.26034842479757	0.0165681593824975	FGF14-AS2	FGF14 antisense RNA 2
ENSG00000238266	-2.57394698359838	0.0166028028948504	LINC00707	long intergenic non-protein coding RNA 707
ENSG00000215915	-2.31795022056965	0.016751773930808	ATAD3C	ATPase family AAA domain containing 3C
ENSG00000171533	-1.93681006493143	0.0167730731500628	MAP6	microtubule associated protein 6
ENSG00000280987	1.31763130222371	0.0167737953401308	MATR3	matrin 3
ENSG00000138792	-1.13228403702285	0.0167894850507688	ENPEP	glutamyl aminopeptidase
ENSG00000160401	-1.70372619434761	0.0167894850507688	CFAP157	cilia and flagella associated protein 157
ENSG00000273398	-1.72115424853075	0.0168499355802507		
ENSG00000111341	3.03037765433888	0.0169168732330751	MGP	matrix Gla protein
ENSG00000291084	-1.12365453010672	0.0170471759080843	ALOX12P2	arachidonate 12-lipoxygenase pseudogene 2
ENSG00000289697	-2.81642656097817	0.0170934122320518		
ENSG00000237638	2.03988382425978	0.0171670068357968	LINC02245	long intergenic non-protein coding RNA 2245
ENSG00000154451	-1.58850328476978	0.0173221434322542	GBP5	guanylate binding protein 5
ENSG00000155918	-1.38244671627925	0.0175098882159879	RAET1L	retinoic acid early transcript 1L
ENSG00000155792	1.22590462368854	0.0175229351025883	DEPTOR	DEP domain containing MTOR interacting protein
ENSG00000086159	3.50150631414628	0.017586593011871	AQP6	aquaporin 6
ENSG00000133401	-1.76069838094399	0.0177664294143554	PDZD2	PDZ domain containing 2
ENSG00000197361	2.18769820725946	0.0180320917189603	FBXL22	F-box and leucine rich repeat protein 22
ENSG00000094755	1.20515508507669	0.0180352779652826	GABRP	gamma-aminobutyric acid type A receptor subunit pi
ENSG00000290951	-1.47871004406151	0.0180576707373009		
ENSG00000273259	2.2451027836853	0.0181340658685739		
ENSG00000102452	-1.42586646493125	0.0183431902295193	NALCN	sodium leak channel, non-selective
ENSG00000213062	1.09799788741248	0.0183616249813136		
ENSG00000101342	-1.35033177799446	0.0183884958191541	TLDC2	TBC/LysM-associated domain containing 2
ENSG00000128918	-1.63951795329544	0.0187113422742609	ALDH1A2	aldehyde dehydrogenase 1 family member A2
ENSG00000148965	-1.92715869317363	0.0187933350299694	SAA4	serum amyloid A4, constitutive
ENSG00000134744	1.29539111779605	0.0187951333744127	TUT4	terminal uridylyl transferase 4
ENSG00000260708	1.39289029606699	0.0188389894965463	TBC1D22A-DT	TBC1D22A divergent transcript
ENSG00000257252	2.23735648802577	0.0189298828613701		novel transcript, antisense to NUDT4
ENSG00000183873	-1.414445653708	0.0189962225267499	SCN5A	sodium voltage-gated channel alpha subunit 5
ENSG00000170899	1.59631072562657	0.0190581600406465	GSTA4	glutathione S-transferase alpha 4
ENSG00000077522	-3.32760615496711	0.0190888644231081	ACTN2	actinin alpha 2
ENSG00000142619	-1.64835249861655	0.0192388519830355		
ENSG00000289688	-1.57448301802152	0.0195909548862422		
ENSG00000166589	2.29235114935753	0.0195954586825477	CDH16	cadherin 16
ENSG00000270605	3.09011431923845	0.0197312639339615		
ENSG00000281392	-2.7810473494121	0.0198264311490803	LINC00506	long intergenic non-protein coding RNA 506
ENSG00000196747	1.65535833103921	0.0199846343427335	H2AC13	H2A clustered histone 13
ENSG00000229980	1.02226895460832	0.0200569020499115	TOB1-AS1	TOB1 antisense RNA 1
ENSG00000227375	1.58739482979656	0.0202383780258525	DLG1-AS1	DLG1 antisense RNA 1
ENSG00000140465	-1.62170163259681	0.0202521347823898	CYP1A1	cytochrome P450 family 1 subfamily A member 1
ENSG00000131831	1.27412633090012	0.0202856169386593	RAI2	retinoic acid induced 2
